Id,SalePrice
2736,141319.62840132302
2737,123340.52039240513
2738,136601.56708931687
2739,156589.1027250397
2740,138185.88344581943
2741,144468.93441530224
2742,157386.776818522
2743,148542.0588189204
2744,156222.15724859686
2745,140015.9343325491
2746,135337.73362431553
2747,152916.3068315055
2748,128633.94573992616
2749,132480.5310808768
2750,129616.55587854884
2751,133763.88001234172
2752,200393.99135663724
2753,148417.46982142405
2754,209155.76642731123
2755,135508.5972360098
2756,95302.4556029437
2757,74562.47542603254
2758,96184.5438388416
2759,164507.9861857153
2760,128604.94926432862
2761,143443.98365317675
2762,140994.03590118792
2763,185898.71410373354
2764,159155.11413020745
2765,269946.1698748867
2766,130015.25786072167
2767,89398.9523988092
2768,124665.9303268343
2769,131727.89005549985
2770,143355.08865888655
2771,113428.70363875333
2772,113086.37334059468
2773,165875.41674672332
2774,137949.80027681615
2775,118802.32060859168
2776,140534.92686264392
2777,151866.96139231807
2778,109872.04201780426
2779,126208.3838214062
2780,94753.84778381413
2781,97082.00990439573
2782,101323.13379400625
2783,104092.14815958144
2784,127291.55690299885
2785,140196.29565987265
2786,75455.89715318616
2787,120109.7359439126
2788,82272.12284996192
2789,170202.0502085319
2790,96466.01419317108
2791,116228.0004111047
2792,67494.8702717383
2793,147970.92132371088
2794,101390.83830213951
2795,118895.93994943329
2796,99410.14525893777
2797,181754.3544514245
2798,110713.123591637
2799,113401.53739396716
2800,72571.29433546081
2801,108118.68055820247
2802,125985.08891110934
2803,150748.43896787296
2804,134172.09471070068
2805,96835.2192456727
2806,89251.06159820111
2807,157275.13278390662
2808,149103.66918587638
2809,130117.38809934075
2810,130148.6896229294
2811,163428.96042253857
2812,158161.47691759514
2813,155927.65683716943
2814,158413.09089849688
2815,94270.8685732991
2816,227610.75597658491
2817,152649.7489848119
2818,129761.7449154261
2819,179644.91979293822
2820,140027.4117402957
2821,107728.94927901389
2822,191449.46817042294
2823,285829.1166900794
2824,175544.39464550363
2825,148644.0279104822
2826,133577.73313495482
2827,136279.09951014677
2828,217146.02977163676
2829,209730.09755289514
2830,222210.1424730081
2831,183364.37483317143
2832,229654.1784666783
2833,297939.74950063194
2834,217300.3799959862
2835,224531.02540619997
2836,191797.10834172345
2837,155369.4829868427
2838,148015.35446589568
2839,177169.0974403441
2840,199042.95350859757
2841,202393.15066369416
2842,225579.11415467295
2843,146570.4356622034
2844,165378.38082489683
2845,127093.37863175891
2846,209562.62069877383
2847,209971.66710412005
2848,207697.95200374408
2849,203117.73517735337
2850,276667.73254238226
2851,217162.7299024216
2852,230189.68668162386
2853,235979.75702819673
2854,141829.6172534101
2855,201746.44993332072
2856,203099.5181710321
2857,187681.47560012454
2858,201914.80077178928
2859,122090.93415463719
2860,126914.87903407338
2861,125260.42486740343
2862,188945.45991336508
2863,122291.99177669335
2864,245528.79955457826
2865,140682.51697849832
2866,134867.51779166464
2867,101375.02626619462
2868,104598.45610971587
2869,108901.76475599974
2870,133944.82260455267
2871,92081.43654576497
2872,59804.319684852526
2873,99789.68397047679
2874,133921.29663111558
2875,110505.47161369085
2876,162835.0666705394
2877,149367.23848117213
2878,161955.38766747256
2879,132361.93477605798
2880,105508.45875138626
2881,144592.3335156117
2882,166933.96419690462
2883,185543.5564913221
2884,192742.098092907
2885,184838.97118151252
2886,208416.15856323525
2887,95611.84168804088
2888,135577.33002274254
2889,62867.649078362025
2890,86059.1017586125
2891,133451.54105632612
2892,53395.917499548304
2893,87042.18619700818
2894,61198.56638724645
2895,314313.3928505032
2896,278369.27123884356
2897,201606.78463998102
2898,148678.6733156832
2899,217921.1620022523
2900,159000.69861132267
2901,193412.33090485487
2902,180426.9902784282
2903,329878.0393915826
2904,340348.5696293324
2905,92100.87132104026
2906,201866.4060002369
2907,112226.60031308384
2908,132892.0160024317
2909,148536.25520433276
2910,83510.59369029985
2911,85489.94227041624
2912,152072.1385075034
2913,84855.95648552619
2914,82645.37597464639
2915,86003.39759574344
2916,85859.41554766006
2917,157086.26330654262
2918,112173.38125754398
2919,227730.1893585085
